1,441,4400,1042,0,18
1,629,4422,599,11,18
1,819,4420,613,6,18
1,1007,4417,618,0,18
1,1197,4406,641,0,18
1,1386,4407,663,0,18
1,1574,4395,664,7,18
1,1764,4393,665,0,18
1,1953,4387,665,0,18
1,2142,4396,661,0,18
1,2331,4403,658,11,18
1,2521,4396,665,0,18
1,2709,4388,653,0,18
1,2898,4385,655,14,18
1,3087,4385,656,0,18
1,3276,4396,648,0,18
1,3466,4381,656,0,18
1,3654,4393,653,0,18
1,3844,4391,664,0,18
1,4033,4378,675,0,18
1,4221,4397,656,0,18
1,4411,4385,654,0,18
1,4600,4375,654,6,18
1,4789,4380,661,0,18
1,4978,4384,656,0,18
1,5167,4373,651,0,18
1,5356,4380,644,0,18
1,5545,4385,660,0,18
1,5734,4384,655,0,18
1,5923,4381,653,0,18
1,6113,4375,660,9,18
1,6301,4392,658,0,18
1,6491,4396,663,0,18
1,6680,4376,663,0,18
1,6868,4400,668,0,18
1,7058,4391,665,0,18
1,7246,4390,670,0,18
1,7436,4393,677,0,18
1,7625,4394,680,0,18
1,7814,4394,682,0,18
1,8003,4388,661,0,18
1,8193,4386,657,0,18
1,8381,4379,673,0,18
1,8570,4376,680,0,18
1,8759,4389,675,0,18
1,8948,4387,680,0,18
1,9138,4390,683,0,18
1,9326,4376,675,0,18
1,9516,4370,706,0,18
1,9705,4382,679,0,18
1,9893,4385,692,0,18
1,10083,4386,684,0,18
1,10272,4391,684,0,18
1,10461,4388,708,0,18
1,10650,4395,684,0,18
1,10840,4379,699,0,18
1,11028,4376,690,0,18
1,11217,4387,684,0,18
1,11407,4387,690,0,18
1,11595,4397,703,0,18
1,11785,4371,693,0,18
1,11974,4380,691,0,18
1,12163,4372,678,0,18
1,12352,4370,682,0,18
1,12541,4374,687,0,18
1,12730,4397,686,0,18
1,12919,4372,695,0,18
1,13109,4377,679,0,18
1,13297,4383,691,0,18
1,13487,4381,696,0,18
1,13676,4391,707,0,18
1,13864,4381,703,0,18
1,14054,4379,691,0,18
1,14243,4379,695,0,18
1,14432,4378,673,0,18
1,14621,4394,681,0,18
1,14811,4383,686,0,18
1,14999,4381,690,0,18
1,15188,4385,688,0,18
1,15378,4378,683,0,18
1,15566,4370,690,0,18
1,15756,4375,690,0,18
1,15945,4384,688,0,18
1,16134,4377,687,0,18
1,16323,4376,685,0,18
1,16513,4369,680,0,18
1,16701,4383,699,0,18
1,16890,4378,693,0,18
1,17080,4394,681,0,18
1,17268,4380,682,0,18
1,17458,4374,681,0,18
1,17647,4368,677,0,18
1,17836,4374,684,0,18
1,18025,4368,689,0,18
1,18214,4398,689,0,18
1,18403,4387,677,0,18
1,18592,4372,694,0,18
1,18782,4377,698,0,18
1,18970,4378,687,0,18
1,19160,4381,701,0,18
1,19349,4385,682,0,18
1,19537,4392,678,0,18
1,19727,4377,689,0,18
1,19916,4377,676,0,18
1,20105,4361,684,0,18
1,20294,4376,680,0,18
1,20484,4368,672,0,18
1,20672,4378,667,0,18
1,20861,4379,664,0,18
1,21051,4372,674,0,18
1,21239,4384,675,0,18
1,21429,4371,672,0,18
1,21618,4379,677,0,18
1,21807,4391,654,0,18
1,21996,4391,639,0,18
1,22185,4411,629,0,18
1,22374,4401,636,0,18
1,22563,4391,644,0,18
1,22753,4407,633,0,18
1,22941,4397,634,0,18
1,23131,4420,640,0,18
1,23320,4412,629,0,18
1,23508,4406,620,0,18
1,23698,4403,641,0,18
1,23887,4412,629,0,18
1,24076,4403,643,0,18
1,24265,4410,643,0,18
1,24455,4409,644,0,18
1,24643,4409,636,0,18
1,24833,4405,646,0,18
1,25022,4412,639,0,18
