2,441,4371,1674,0,19
2,629,4373,1233,0,19
2,819,4380,1229,0,19
2,1007,4370,1225,0,19
2,1197,4378,1234,0,19
2,1386,4374,1240,0,19
2,1574,4363,1228,0,19
2,1764,4369,1227,0,19
2,1953,4380,1230,0,19
2,2142,4368,1223,0,19
2,2331,4357,1212,0,19
2,2521,4364,1227,0,19
2,2709,4363,1246,0,19
2,2898,4373,1214,0,19
2,3088,4354,1231,0,19
2,3276,4397,1212,0,19
2,3466,4415,1225,0,19
2,3655,4376,1220,0,19
2,3844,4372,1220,0,19
2,4033,4366,1218,0,19
2,4222,4369,1222,0,19
2,4411,4364,1212,0,19
2,4600,4355,1212,0,19
2,4790,4368,1210,0,19
2,4978,4370,1184,0,19
2,5168,4379,1163,0,19
2,5357,4381,1172,0,19
2,5545,4368,1203,0,19
2,5735,4362,1206,0,19
2,5924,4359,1200,0,19
2,6113,4362,1211,0,19
2,6302,4361,1201,0,19
2,6492,4350,1197,0,19
2,6680,4350,1202,0,19
2,6870,4351,1184,0,19
2,7059,4359,1165,0,19
2,7247,4379,1170,0,19
2,7437,4365,1183,0,19
2,7626,4363,1181,0,19
2,7815,4368,1207,0,19
2,8004,4380,1211,0,19
2,8194,4355,1207,0,19
2,8382,4359,1197,0,19
2,8571,4345,1182,0,19
2,8761,4347,1173,0,19
2,8949,4381,1183,0,19
2,9139,4396,1184,0,19
2,9328,4401,1187,0,19
2,9517,4365,1189,0,19
2,9706,4361,1195,0,19
2,9895,4357,1196,0,19
2,10084,4350,1196,0,19
2,10273,4359,1184,0,19
2,10463,4357,1189,0,19
2,10652,4351,1177,0,19
2,10841,4350,1176,0,19
2,11030,4342,1185,0,19
2,11219,4358,1164,0,19
2,11409,4352,1156,0,19
2,11597,4352,1147,0,19
2,11787,4346,1164,0,19
2,11976,4372,1183,0,19
2,12165,4365,1182,0,19
2,12354,4356,1190,0,18
2,12544,4356,1162,0,19
2,12733,4360,1176,0,19
2,12921,4347,1164,0,19
2,13111,4348,1158,0,19
2,13300,4368,1145,0,19
2,13489,4376,1158,0,19
2,13678,4365,1181,0,19
2,13868,4356,1188,0,19
2,14057,4368,1174,0,19
2,14245,4351,1186,0,19
2,14435,4366,1184,0,19
2,14624,4375,1174,0,19
2,14814,4365,1177,0,19
2,15002,4381,1170,0,19
2,15192,4410,1161,0,19
2,15381,4425,1174,0,19
2,15569,4391,1184,0,19
2,15759,4366,1205,0,19
2,15948,4363,1180,0,19
2,16138,4372,1164,0,19
2,16326,4368,1178,0,19
2,16516,4365,1161,0,19
2,16705,4355,1151,0,19
2,16894,4379,1154,0,19
2,17083,4414,1147,0,19
2,17272,4430,1172,0,19
2,17462,4380,1189,0,19
2,17650,4367,1182,0,19
2,17840,4367,1163,0,19
2,18029,4358,1155,0,19
2,18219,4368,1143,0,19
2,18407,4366,1149,0,19
2,18596,4355,1146,0,19
2,18786,4379,1138,0,19
2,18974,4425,1141,0,19
2,19164,4435,1166,0,19
2,19353,4390,1168,0,19
2,19543,4386,1164,0,19
2,19731,4379,1150,0,19
2,19920,4377,1124,0,19
2,20110,4375,1116,0,19
2,20298,4382,1122,0,19
2,20488,4384,1112,0,19
2,20677,4373,1105,0,19
2,20867,4412,1105,0,19
2,21055,4436,1123,0,19
2,21244,4422,1128,0,19
2,21434,4384,1131,0,19
2,21622,4379,1125,0,19
2,21812,4382,1113,0,19
2,22001,4376,1108,0,19
2,22191,4380,1097,0,19
2,22379,4392,1090,0,19
2,22568,4436,1128,0,19
2,22758,4460,1149,0,19
2,22946,4396,1122,0,19
2,23136,4379,1127,0,19
2,23325,4395,1120,0,19
2,23515,4375,1123,0,19
